query_movie_id,query_title,model,rank,recommended_movie_id,recommended_title,cosine_similarity,recommended_overview
857,Saving Private Ryan,minilm,8,10911,The Guns of Navarone,0.47065553069114685,"A team of allied saboteurs are assigned an impossible mission: infiltrate an impregnable Nazi-held island and destroy the two enormous long-range field guns that prevent the rescue of 2,000 trapped British soldiers."
857,Saving Private Ryan,minilm,9,228150,Fury,0.46263524889945984,"April, 1945. As the Allies make their final push in the European Theatre, a battle-hardened army sergeant named Wardaddy commands a Sherman tank and her five-man crew on a deadly mission behind enemy lines. Outnumbered and outgunned, and with a rookie soldier thrust into their platoon, Wardaddy and his men face overwhelming odds in their heroic attempts to strike at the heart of Nazi Germany."
857,Saving Private Ryan,minilm,10,354861,Father Figures,0.45740532875061035,"Upon learning that their mother has been lying to them for years about their allegedly deceased father, two fraternal twin brothers hit the road in order to find him."
857,Saving Private Ryan,mpnet,1,10590,We Were Soldiers,0.6285861134529114,"The year is 1965 and America is at war with North Vietnam.  Commanding the air cavalry is Lt. Col. Hal Moore (Gibson), a born leader committed to his troops.  His target: the Ia Drang Valley, called ""The Valley of Death.""  As Moore prepares for one of the most violent battles in U.S. history, he delivers a stirring promise to his soldiers and their families: ""I will leave no man behind...dead or alive.  We will all come home together."""
857,Saving Private Ryan,mpnet,2,10592,Hart's War,0.6228880882263184,"When Col. William McNamara is stripped of his freedom in a German POW camp, he's determined to keep on fighting even from behind enemy lines. Enlisting the help of a young lieutenant in a brilliant plot against his captors, McNamara risks everything on a mission to free his men and change the outcome of the war."
857,Saving Private Ryan,mpnet,3,293767,Billy Lynn's Long Halftime Walk,0.6222367286682129,19-year-old Billy Lynn is brought home for a victory tour after a harrowing Iraq battle. Through flashbacks the film shows what really happened to his squad – contrasting the realities of war with America's perceptions.
857,Saving Private Ryan,mpnet,4,728526,Encounter,0.6207137107849121,"A decorated Marine goes on a rescue mission to save his two young sons from an unhuman threat. As their journey takes them in increasingly dangerous directions, the boys will need to leave their childhoods behind."
857,Saving Private Ryan,mpnet,5,10105,Saints and Soldiers,0.6108236908912659,Five American soldiers fighting in Europe during World War II struggle to return to Allied territory after being separated from U.S. forces during the historic Malmedy Massacre.
857,Saving Private Ryan,mpnet,6,13922,The Great Raid,0.609508752822876,"As World War II rages, the elite Sixth Ranger Battalion is given a mission of heroic proportions: push 30 miles behind enemy lines and liberate over 500 American prisoners of war."
857,Saving Private Ryan,mpnet,7,16121,The Big Red One,0.602325439453125,"A veteran sergeant of World War I leads a squad in World War II, always in the company of the survivor Pvt. Griff, the writer Pvt. Zab, the Sicilian Pvt. Vinci and Pvt. Johnson, in Vichy French Africa, Sicily, D-Day at Omaha Beach, Belgium and France, and ending in a concentration camp in Czechoslovakia where they face the true horror of war."
857,Saving Private Ryan,mpnet,8,335578,Land of Mine,0.5941399335861206,"In the days following the surrender of Germany in May 1945, a group of young German prisoners of war is handed over to the Danish authorities and subsequently sent to the West Coast, where they are ordered to remove the more than two million mines that the Germans had placed in the sand along the coast. With their bare hands, crawling around in the sand, the boys are forced to perform the dangerous work under the leadership of a Danish sergeant."
857,Saving Private Ryan,mpnet,9,374720,Dunkirk,0.5855442881584167,"The story of the miraculous evacuation of Allied soldiers from Belgium, Britain, Canada and France, who were cut off and surrounded by the German army from the beaches and harbour of Dunkirk between May 26th and June 4th 1940 during World War II."
857,Saving Private Ryan,mpnet,10,8007,Behind Enemy Lines,0.5836328864097595,"While flying a routine reconnaissance mission over Bosnia, fighter pilot Lt. Chris Burnett photographs something he wasn't supposed to see and gets shot down behind enemy lines, where he must outrun an army led by a ruthless Serbian general. With time running out and a deadly tracker on his trail, Burnett's commanding officer, Admiral Reigart, decides to risk his career and launch a renegade rescue mission to save his life."
857,Saving Private Ryan,gte_modernbert,1,10105,Saints and Soldiers,0.7879207134246826,Five American soldiers fighting in Europe during World War II struggle to return to Allied territory after being separated from U.S. forces during the historic Malmedy Massacre.
857,Saving Private Ryan,gte_modernbert,2,11880,Dog Soldiers,0.7724818587303162,"A band of soldiers is dispatched to war games deep in the woods. When they stumble across a rival team slaughtered in camp, they realize they're not alone."
857,Saving Private Ryan,gte_modernbert,3,438799,Overlord,0.7629709243774414,"France, June 1944. On the eve of D-Day, some American paratroopers fall behind enemy lines after their aircraft crashes while on a mission to destroy a radio tower in a small village near the beaches of Normandy. After reaching their target, the surviving paratroopers realise that, in addition to fighting the Nazi troops that patrol the village, they also must fight against something else."
857,Saving Private Ryan,gte_modernbert,4,347629,Thank You for Your Service,0.7486148476600647,"A group of U.S. soldiers returning from Iraq struggle to integrate back into family and civilian life, while living with the memory of a war that threatens to destroy them long after they've left the battlefield."
857,Saving Private Ryan,gte_modernbert,5,13922,The Great Raid,0.7473406195640564,"As World War II rages, the elite Sixth Ranger Battalion is given a mission of heroic proportions: push 30 miles behind enemy lines and liberate over 500 American prisoners of war."
857,Saving Private Ryan,gte_modernbert,6,1223601,Sisu: Road to Revenge,0.7461252808570862,"Returning to the house where his family was brutally murdered during the war, ""the man who refuses to die"" dismantles it, loads it on a truck, and is determined to rebuild it somewhere safe in their honor. When the commander who killed his family comes back hellbent on finishing the job, a relentless, eye-popping cross-country chase ensues."
857,Saving Private Ryan,gte_modernbert,7,1241436,Warfare,0.7445396780967712,"A platoon of Navy SEALs embarks on a dangerous mission in Ramadi, Iraq, with the chaos and brotherhood of war retold through their memories of the event."
857,Saving Private Ryan,gte_modernbert,8,728526,Encounter,0.7378441691398621,"A decorated Marine goes on a rescue mission to save his two young sons from an unhuman threat. As their journey takes them in increasingly dangerous directions, the boys will need to leave their childhoods behind."
857,Saving Private Ryan,gte_modernbert,9,335578,Land of Mine,0.7375582456588745,"In the days following the surrender of Germany in May 1945, a group of young German prisoners of war is handed over to the Danish authorities and subsequently sent to the West Coast, where they are ordered to remove the more than two million mines that the Germans had placed in the sand along the coast. With their bare hands, crawling around in the sand, the boys are forced to perform the dangerous work under the leadership of a Danish sergeant."
